Name,Text
TID_ACHIEVEMENT_20_DESCRIPTION,Discover all areas
TID_ACHIEVEMENT_21_DESCRIPTION,Hire a mercenary
TID_ACHIEVEMENT_22_DESCRIPTION,Be part of a group
TID_ACHIEVEMENT_23_DESCRIPTION,Kill someone in PVP
TID_ACHIEVEMENT_24_DESCRIPTION,Top the PVP Leaderboard
TID_ACHIEVEMENT_25_DESCRIPTION,Revive your character with an Adrenaline Shot
TID_ACHIEVEMENT_26_DESCRIPTION,Succumb to the dangers of Dawnbreak
TID_ACHIEVEMENT_27_DESCRIPTION,Get all skills
TID_ACHIEVEMENT_28_DESCRIPTION,Kill someone while naked and unarmed
TID_ACHIEVEMENT_29_DESCRIPTION,Fill all your equipment slots
TID_ACHIEVEMENT_30_DESCRIPTION,Fully equip Common (white) or better gear
TID_ACHIEVEMENT_31_DESCRIPTION,Fully equip Uncommon (green) or better gear
TID_ACHIEVEMENT_32_DESCRIPTION,Fully equip Rare (blue) or better gear
TID_ACHIEVEMENT_33_DESCRIPTION,Fully equip Epic (purple) gear
TID_ACHIEVEMENT_34_DESCRIPTION,Reach <NUMBER> Ranged Power
TID_ACHIEVEMENT_35_DESCRIPTION,Reach <NUMBER> Ranged Power
TID_ACHIEVEMENT_36_DESCRIPTION,Reach <NUMBER> Ranged Power
TID_ACHIEVEMENT_37_DESCRIPTION,Reach <NUMBER> Melee Power
TID_ACHIEVEMENT_38_DESCRIPTION,Reach <NUMBER> Melee Power
TID_ACHIEVEMENT_39_DESCRIPTION,Reach <NUMBER> Melee Power
TID_ACHIEVEMENT_40_DESCRIPTION,Reach <NUMBER> Energy
TID_ACHIEVEMENT_41_DESCRIPTION,Reach <NUMBER> Energy
TID_ACHIEVEMENT_42_DESCRIPTION,Reach <NUMBER> Energy
TID_ACHIEVEMENT_43_DESCRIPTION,Reach <NUMBER> Health
TID_ACHIEVEMENT_44_DESCRIPTION,Reach <NUMBER> Health
TID_ACHIEVEMENT_45_DESCRIPTION,Reach <NUMBER> Health
TID_ACHIEVEMENT_46_DESCRIPTION,Reach <NUMBER> Credibility
TID_ACHIEVEMENT_47_DESCRIPTION,Reach <NUMBER> Credibility
TID_ACHIEVEMENT_48_DESCRIPTION,Reach <NUMBER> Credibility
TID_ACHIEVEMENT_49_DESCRIPTION,Take a Taxi
TID_ACHIEVEMENT_50_DESCRIPTION,Take the longest Taxi ride possible
TID_ACHIEVEMENT_51_DESCRIPTION,<NUMBER> group members have to be in different areas
TID_ACHIEVEMENT_52_DESCRIPTION,Loot Epic (purple) gear
