Name,Text
TID_BELT_215,Exquisite Snake Leather Belt
TID_BELT_216,High Power Snake Leather Belt
TID_BELT_217,Superior Leather Belt
TID_BELT_218,First Class Leather Belt
TID_BELT_219,Outstanding Leather Belt
TID_BELT_220,Radical Studded Bold Belt
TID_BELT_221,Jagged Snake Leather Belt
TID_BELT_222,Radical Snake Leather Belt
TID_BELT_223,Excellent Leather Belt
TID_BELT_224,First Class Studded Bold Belt
TID_BELT_225,NPC Desert Hooligans belt
TID_BELT_226,NPC Mutant belt
TID_BELT_227,Toxic Belt
TID_BELT_228,Poisonous Belt
TID_BELT_229,Calavera Belt
TID_BELT_230,Skull Belt
TID_BELT_231,Waterlogged Belt
TID_BELT_232,Refugee Belt
TID_BELT_233,Patched Belt
TID_BELT_234,Manly Belt
TID_BELT_235,Sandy Belt
TID_BELT_236,Erosion Belt
TID_BELT_237,Evolved Belt
TID_BELT_238,Craggy Belt
TID_BELT_239,New Breed Belt
TID_BELT_240,Tank Track Belt
TID_BELT_241,Demolished Belt
TID_BELT_242,Genetic Belt
TID_BELT_243,Hooligan Belt
TID_BELT_244,Interrogator's Belt
TID_BELT_245,Scooter's Belt
TID_BELT_246,Shamanistic Sash
TID_BELT_247,Shaman's Strap
TID_BELT_248,Malfunctioning Sash
TID_BELT_249,Malfunctioning Strap
