Name,Text
TID_FACTION_21_DESCRIPTION_1,"Fresh off the boat, these cultists live on the fringes of Dawnbreak and practice their native tradition."
TID_FACTION_5_DESCRIPTION_0,\qThe bitch gave me lip so I swelled it up for him.\q
TID_FACTION_5_DESCRIPTION_1,\qWe both have guns but I make this one look sexy.\q
TID_FACTION_5_DESCRIPTION_2,"Dawnbreak's original all-girl gang, Valkyries redefine \qviolent feminism\q."
TID_FACTION_28_DESCRIPTION_0,"Your better, brighter future begins."
TID_FACTION_28_DESCRIPTION_1,"Labycore's crown jewel, a land of opportunity and adventure!"
TID_FACTION_29,Raiders
TID_FACTION_30,Crafting Bot
TID_FACTION_31,Mutants
TID_FACTION_32,Ants
TID_FACTION_33,Dead
TID_FACTION_31_DESCRIPTION_0,"Muties, cavemen, abominations - people have come up with various names for them. Mutants themselves prefer to be called the New Breed."
TID_FACTION_31_DESCRIPTION_1,"The Green Monsters of Paradise Island are rumored to be intelligent and communicative. Their red-skinned brethren roam the deserts and city sewers, attacking anyone they see."
TID_FACTION_31_DESCRIPTION_2,The cause of aggressive mutations on Paradise Island is shrouded in mystery.
TID_FACTION_31_DESCRIPTION_3,"Legend tells of a green cloud enveloping Sunny Lagoon holiday resort, followed by a gruesome transmogrification of its inhabitants."
TID_FACTION_31_DESCRIPTION_4,"\qTread lightly on New Breed territory, little human.\q"
TID_FACTION_29_DESCRIPTION_0,\qKill 'em! Kill! Kill! Kill!\q
TID_FACTION_29_DESCRIPTION_1,Bloodthirsty bands of Raiders roam the deserts of Paradise Island.
TID_FACTION_29_DESCRIPTION_2,"The Raiders do some trading with the Mad Dogs and Eastern Queens, mostly to satisfy their depraved pleasures."
TID_FACTION_34,Refugee
TID_FACTION_35,Lizard
TID_FACTION_36,Refugee Girls
TID_FACTION_37_DESCRIPTION_0,\qYou have just arrived on Dawnbreak in search of a better life.\q
TID_FACTION_38_DESCRIPTION_0,\qYou have to escape before Labycore cuts up your brain!\q
TID_FACTION_39_DESCRIPTION_0,\qGrim Gonzales stands between you and freedom.\q
TID_FACTION_40_DESCRIPTION_0,\qDEFOE is a heavily armed Walker Mech. Good thing it's on your side!\q
TID_FACTION_37,Welcome!
TID_FACTION_38,Locked Up
TID_FACTION_39,Hunted!
TID_FACTION_40,Heavy Metal
TID_FACTION_41,PVP
TID_FACTION_42,Undead
